target,id,date,query,user,text
0,1468374500,Tue Apr 07 01:16:51 PDT 2009,NO_QUERY,rockbigdave,@addersop I have a habbit of misspelling bought. 
4,1881977874,Fri May 22 05:59:00 PDT 2009,NO_QUERY,velvet_grooves,3d shapes for magnetophones' site. showing this to a potential employer for a job. dynamic flash to. love where this site is going 
0,2070419336,Sun Jun 07 17:39:40 PDT 2009,NO_QUERY,thais_moreira,@tommcfly I'm getting down 
0,2221713162,Thu Jun 18 05:52:49 PDT 2009,NO_QUERY,Elinkjohansson,@ElinNordin I know boring right 
4,1978312588,Sat May 30 22:59:52 PDT 2009,NO_QUERY,koolpersonrockz,"&quot;Im a mother's lover, you're a mother's lover, lets fuck each other's mothers&quot; LMAO "
4,1551490261,Sat Apr 18 09:11:41 PDT 2009,NO_QUERY,SupaNovaLuv,@teemwilliams Sorry...Marley is begging for a cupcake!  LOL  I meant to say I hope all is well with ya!    (anissa from music world)
4,1833525645,Sun May 17 23:34:08 PDT 2009,NO_QUERY,Blondore,@darwinshome the gap is a healthy 17 years 
0,1994178299,Mon Jun 01 11:32:08 PDT 2009,NO_QUERY,XoKimboXo,I guess if the program you work in just gives up on life and closes down for no reason it's okay b/c it's called a FATAL ERROR! 
4,2012501115,Tue Jun 02 20:45:52 PDT 2009,NO_QUERY,anotherjesse,@xtoddx awesome! That's the important part of success 
0,1824638043,Sun May 17 02:15:36 PDT 2009,NO_QUERY,DonnaStacey,im not happy with this weather   
4,1824225314,Sun May 17 00:30:37 PDT 2009,NO_QUERY,chan_lock,going to bed  i am loving life right now 
0,1974709558,Sat May 30 13:41:14 PDT 2009,NO_QUERY,HeartBreakV,@Shun1230 I can not fuck with Patron!  shits nasty! All we was drinking was Ciroc and Goose ;)
4,2180129275,Mon Jun 15 10:03:00 PDT 2009,NO_QUERY,Lovatron,"Hey @ysaaa, that coffee has me feeling crazy cracked out! OMFG. I LOVE U babies "
4,2069714252,Sun Jun 07 16:23:29 PDT 2009,NO_QUERY,The_PHP_Jedi,@excid3 Woot!  Keryx == Freakin' awesome! I've used it countless times for setting up ndiswrapper  *http://KeryxProject.org/
0,1990022705,Mon Jun 01 03:37:15 PDT 2009,NO_QUERY,LDLyons,horrible headache that wont go away... 
4,2052426101,Sat Jun 06 00:41:21 PDT 2009,NO_QUERY,Hilkee,Watch Knock you down on Vimeo! http://vimeo.com/4287053 I love this song 
4,1966287585,Fri May 29 17:29:13 PDT 2009,NO_QUERY,DaveCharest,Lots if great links from this guy.  Follow @vBSetup #FollowFriday
4,2062251754,Sat Jun 06 22:43:12 PDT 2009,NO_QUERY,renz15renz,due and girls come and see my facebook ... renz.toribio@yahoo.com .. 
4,2060735564,Sat Jun 06 19:28:41 PDT 2009,NO_QUERY,tocdco,@TheEllenShow :: You're not suppose to be putting spoons in the garbage disposal Ellen... we need dishes 101 now don't we 
0,2296079525,Tue Jun 23 08:44:28 PDT 2009,NO_QUERY,TamaraKiti,"is feeling sick, please not the swine "
4,1962629446,Fri May 29 11:21:10 PDT 2009,NO_QUERY,BrittanyBates,Having Lunch with Sis!  Yum 
0,1558529583,Sun Apr 19 08:39:18 PDT 2009,NO_QUERY,m3LLodaDiVa,@nicolaymusic Really? I wish I could go but I'm nowhere near NC. 
0,1966946701,Fri May 29 18:41:27 PDT 2009,NO_QUERY,invitationonly,i miss my boyfriend 
0,2046722756,Fri Jun 05 12:35:48 PDT 2009,NO_QUERY,nicole_b86,yawn city in here 2nytyyy man  lol
4,1750998015,Sat May 09 18:25:26 PDT 2009,NO_QUERY,harrrykins,@Beangirl Pad Thai is my favourite 
0,2209139407,Wed Jun 17 10:03:16 PDT 2009,NO_QUERY,ElliottDavo,woot take me with you demi and ron called me while he was naked   dead
4,1984412180,Sun May 31 15:03:27 PDT 2009,NO_QUERY,laurien13,whoop whoop! a day in the sun and a few bottles of wine can do that for a girl!!! 
4,1961616681,Fri May 29 09:46:47 PDT 2009,NO_QUERY,lisakm1109,"@gfmom2J I saw your comment about the bissel swift mop,thats exactly what we do "
4,1828037973,Sun May 17 11:57:52 PDT 2009,NO_QUERY,LucianVanek,Last day before I have to return to the hell that is the weekday. Going to make the best of the time I have left. 
0,1990838650,Mon Jun 01 05:51:34 PDT 2009,NO_QUERY,amberwhiting,"Praying for the families of the people on the lost plane, and praying that everyone on the plane is safe and will return home.   it's sad"
4,1753790277,Sun May 10 03:27:58 PDT 2009,NO_QUERY,faulko1,"@cybercabz i'll take a lookie, sound great "
0,1966621016,Fri May 29 18:05:55 PDT 2009,NO_QUERY,Maegan89,Im so bored  right now    Im listening to adam lamberts a change is gonna come ...love that man
4,1979032403,Sun May 31 01:21:58 PDT 2009,NO_QUERY,thepetshopboy,@BecauseUAreHere i can always count on you to understand my 70's television  eccentricities 
4,1825283092,Sun May 17 05:06:31 PDT 2009,NO_QUERY,kathrinehansson,its our independence today. everybody is celebrating and its really nice weather 
4,1834998316,Mon May 18 04:50:59 PDT 2009,NO_QUERY,jgrindstaff,"@Trey_Craddock thanks man, and you DID do a good job with the lights! I hate that you had to tweet at yourself!! "
0,2220402822,Thu Jun 18 02:59:22 PDT 2009,NO_QUERY,littlelaura829,"is sat bored at college waiting for work 2 b given back, boring "
4,2063571453,Sun Jun 07 03:12:07 PDT 2009,NO_QUERY,AnnaaLenaa,packing my bags for tomorrow 
0,2243376198,Fri Jun 19 13:22:16 PDT 2009,NO_QUERY,amykayODT,"@Liverpool_TX yeah, probably not.   sorry..."
4,2062148913,Sat Jun 06 22:27:28 PDT 2009,NO_QUERY,didierkid93,at da moviess!!!!! bout to watch Terminator Salvation  wooo movie nightt haha. i'm usually da illegal type movie watcher.
4,1468006981,Mon Apr 06 23:13:40 PDT 2009,NO_QUERY,gabbolina,"I wonder what jon thinks when he see's all his tweets, i picture him and jordan busting a nut laughing at us.  oh yeah.. jordan..."
0,2231423300,Thu Jun 18 18:31:35 PDT 2009,NO_QUERY,JadoreJesse,"@DougReinhardt1 no one really cares about ur tweets since paris dumped you , sorry "
0,2302002609,Tue Jun 23 16:12:12 PDT 2009,NO_QUERY,2xtdg,"5, the No Doubt tour looks amazing "
4,1827794953,Sun May 17 11:27:48 PDT 2009,NO_QUERY,Blobtastic,"Oh my goodness, do you know what this must mean! Stephen's cleaned the archives, so there's no evidence of my stupidity anymore! Hooray "
0,1825279808,Sun May 17 05:05:45 PDT 2009,NO_QUERY,Chanaye,is really bummed things didnt go as planned!.. 
0,1961069529,Fri May 29 08:56:22 PDT 2009,NO_QUERY,KaunisSuicide,forgot the montel quote  and it was a good one..
0,2198048130,Tue Jun 16 15:32:13 PDT 2009,NO_QUERY,JessicaLynnV,Ow ow ow!! I just got stung by a wasp 
4,2004452786,Tue Jun 02 08:13:27 PDT 2009,NO_QUERY,teabagx,"@CHRISDJMOYLES www.justgiving.com/laurenselby93 - please visit, its all for charity!  "
0,1976796536,Sat May 30 19:05:45 PDT 2009,NO_QUERY,BryceJared,"@richardAmills yeah, it was super intense. i had to turn my head at that part  it was so sad and disgusting. it got alot worse though haha"
4,2181051438,Mon Jun 15 11:18:01 PDT 2009,NO_QUERY,sophhhhhhhhhh,especially the blue ones 
4,2190858430,Tue Jun 16 03:55:15 PDT 2009,NO_QUERY,applechipmunk,@xxjulia1207xx yeah! Totally!  Thanks as always for a retweet!
0,2002376287,Tue Jun 02 04:01:51 PDT 2009,NO_QUERY,tem1984,i'm so tired.  this is gonna be so hard w/o you. please dont go.  
4,1835547354,Mon May 18 06:14:18 PDT 2009,NO_QUERY,Charissaa8,I'm happy yeah.. not together with some.but that doesn't matter yet 
0,1691421094,Sun May 03 17:49:29 PDT 2009,NO_QUERY,duckygator,@NetterB I avoided the pressure treated lumber and just fenced off an area to keep the bunnies out. Last year they ate my garden 
4,2067414430,Sun Jun 07 12:18:06 PDT 2009,NO_QUERY,Ahot1,sett romeo och julia p̴ operan... 
4,2050565167,Fri Jun 05 18:54:00 PDT 2009,NO_QUERY,davedelaney,@darrencrawford 
0,1979820671,Sun May 31 04:38:21 PDT 2009,NO_QUERY,alyciaTAMARA,@shaundiviney what's all this talk of my danan boys ripping on my ss boys? 
0,1957511193,Fri May 29 00:43:55 PDT 2009,NO_QUERY,xJessika,"cries. AJ radio is gone  Guess I won't be DJing anymore.. until I get this fully fixed.. How are we btw? Heaps of homework, long weekend."
4,1956210146,Thu May 28 21:24:16 PDT 2009,NO_QUERY,AnnSue,@therealswizzz http://twitpic.com/65uel - ONE LOVE... GOD BLESS!! XOXO 
4,1964062313,Fri May 29 13:40:01 PDT 2009,NO_QUERY,sammmyx3,chilling on my stoop with @lovechelseabug and others 
4,2066029281,Sun Jun 07 09:45:17 PDT 2009,NO_QUERY,stitulaer,@ale_martins Yeahh Roger rules ! 
0,2182755868,Mon Jun 15 13:35:38 PDT 2009,NO_QUERY,fleaball,Waste of a weekend woo! Lately my life consists of waiting at airports and train stations for epic amounts of time. 
4,1468786759,Tue Apr 07 03:43:55 PDT 2009,NO_QUERY,doctorpsych1,"Nothing could be finer.....Carolina 89,  Michigan State 72....Family weekend full success!  "
4,1997773307,Mon Jun 01 17:25:59 PDT 2009,NO_QUERY,anyuhh,"http://anja02.multiply.com -- here, too. Thanks.  dinner!"
0,2203599485,Wed Jun 17 00:06:03 PDT 2009,NO_QUERY,kasiaaintpink,aw! those poor people  I wonder what the ACTUAL probability of winning it is....
4,2061475749,Sat Jun 06 20:57:02 PDT 2009,NO_QUERY,eclipsewatcher,Ate guacamole (sp?) for dinner! Need some sleep tonight so am reading a book which will no doubt send me to zzzzzz- ville! Peace all! 
0,1972931384,Sat May 30 10:09:23 PDT 2009,NO_QUERY,willowism,"Bad news everyone, my Les Paul has put my back out  my back aches so much"
0,2002419037,Tue Jun 02 04:09:27 PDT 2009,NO_QUERY,alatariel1234,@rillamrilla Absolutely but that's what living here is like right now. 
4,2048475526,Fri Jun 05 15:15:36 PDT 2009,NO_QUERY,pdurham,@jayme1988 @chad_lad then we're all set! 
4,1687126922,Sun May 03 07:50:41 PDT 2009,NO_QUERY,saaam_,@Zaraa_x omg i h8 ppl hu tlk lik tht 2. haha gawd people need to learn how to talk properly! 
0,1881788943,Fri May 22 05:33:43 PDT 2009,NO_QUERY,laura_chandler,"@wethedan that's unusual. Glasgow is in Scotland and it's never sunnier than the south. Damn, I wish I could see you guys live in the UK. "
0,2222858393,Thu Jun 18 07:32:10 PDT 2009,NO_QUERY,RogtheDodge79,oh im kinda fed up today 
0,2060256314,Sat Jun 06 18:33:37 PDT 2009,NO_QUERY,Emmy415,@IPRGPGreg ummm..*looks around* yeaaahhhh...*facepalm* I'm sorry 
4,1469292785,Tue Apr 07 05:54:43 PDT 2009,NO_QUERY,Flowers24Hours,@wueditor try some airwaves or pour some hot water into a glass and breath the steam in 
4,2046480517,Fri Jun 05 12:14:27 PDT 2009,NO_QUERY,daveac,vblog 046 on iTunes - subscrbe - http://tinyurl.com/6zr33e Note: making show with new camera so missing the usual polish. Yeah right! 
4,1972310406,Sat May 30 08:59:15 PDT 2009,NO_QUERY,askaaronlee,@a_crezo LoL.. alright.. i'll stop mentioning your LOVE your KRIS ALLEN  lol.. He's great though btw. Are you sure your not 15? 
4,1691052345,Sun May 03 16:59:12 PDT 2009,NO_QUERY,alexandraowens,taking a nice sunday run  and then getting something to eattttttttt haha
0,1991619818,Mon Jun 01 07:22:02 PDT 2009,NO_QUERY,ljnphotography,@louiserose7 this rochester girl misses you too 
4,1834488969,Mon May 18 03:07:47 PDT 2009,NO_QUERY,AudioJungle,Checking out Scribd http://www.scribd.com/explore pretty cool books out there  how are you guys today?
0,2047956693,Fri Jun 05 14:26:22 PDT 2009,NO_QUERY,Weathergirl66,The day totally sucked yesterday.I am going to miss you Scamp. He was a black &amp; white papillion. He became Gabrielle's puppy.  
4,1965714770,Fri May 29 16:24:38 PDT 2009,NO_QUERY,AutismIsARose,"It's been a true delight getting to know @sarazafar. She's super-cool, down-to-earth, and her tweets contain a great sense of humor   #FF"
4,1554138530,Sat Apr 18 16:10:26 PDT 2009,NO_QUERY,emmanaisby,It's funny how easily coursework tires me out. I've done about a page and I'm exhausted! Oh my poor grazed ipod... Nan night  x
0,1690980091,Sun May 03 16:49:13 PDT 2009,NO_QUERY,MiaMcK,aaaaghhh!!! @ciarachillin my fingers jst dnt flow whn typing this. grrr now I gotta reprogram my nubs 
4,1469266905,Tue Apr 07 05:49:18 PDT 2009,NO_QUERY,georgie_shmexxy,Packing to go on holidays!!! 
0,2054338262,Sat Jun 06 07:07:48 PDT 2009,NO_QUERY,vajenkin,@mrmoose15 I wanted to come to Connie's house....I'm tired of feeling like shit 
0,1960302026,Fri May 29 07:44:56 PDT 2009,NO_QUERY,Miss_DG,@shablack I give it 2 snaps down  how's work going?
4,2014947047,Wed Jun 03 03:12:37 PDT 2009,NO_QUERY,Jopee112,Cold and rainy out today. Gotta get my grind on even tho I feel like staying in my nice warm bed 
4,1932637672,Tue May 26 21:53:09 PDT 2009,NO_QUERY,ShoeGirl21,@Brii1017 it was cool though. 
4,2055443635,Sat Jun 06 09:19:37 PDT 2009,NO_QUERY,kirstendee,Getting ready to go out with diane today!  Whoot!
0,2071423300,Sun Jun 07 19:22:26 PDT 2009,NO_QUERY,Marquann,@Bagakk  its not funny. it hurts. ALOT.
0,2265351232,Sun Jun 21 06:23:16 PDT 2009,NO_QUERY,Arunmohancr,@ihackinjosh beejive &amp; 2 more app will be out with their push versions soon. But all of them mention that we will need MobileMe account. 
4,2175578472,Mon Jun 15 01:23:12 PDT 2009,NO_QUERY,rosiehennessy,@hollielu I am indeed  sorry this is late!
4,2018463133,Wed Jun 03 10:00:20 PDT 2009,NO_QUERY,savannahlewis,@Robbeatsall yay tommrows the last day at stupidd hell 
0,1690790931,Sun May 03 16:23:10 PDT 2009,NO_QUERY,maryxalicexhale,"...Holy fuck, I'm sick... "
4,1551491528,Sat Apr 18 09:11:52 PDT 2009,NO_QUERY,BonnieC06,@taleese I am a cash/debit card only person... it makes my life MUCH easier! 
0,1880234275,Fri May 22 00:32:24 PDT 2009,NO_QUERY,vikusia,@colbsi not at all 
0,2322291632,Wed Jun 24 22:21:52 PDT 2009,NO_QUERY,Backstreetlover,@backstreetboys AWW. I've never seen it...  LOL
0,2194837985,Tue Jun 16 10:19:42 PDT 2009,NO_QUERY,gunducci,@arpenpatel we'll miss u 
0,1693998088,Mon May 04 00:37:48 PDT 2009,NO_QUERY,brookstuh,"this whole situation has got me stressed, anxious, &amp; not feeling well. ugh "
0,2069205056,Sun Jun 07 15:27:14 PDT 2009,NO_QUERY,OhHaiLuv,"ugh, i must have a terrible immune system. i keep getting sick  .i think i need some zzzz's"
0,2240182934,Fri Jun 19 09:26:22 PDT 2009,NO_QUERY,sami_mardell,"I'm at work, here til 10pm !!! "
4,1752291338,Sat May 09 21:31:44 PDT 2009,NO_QUERY,josaremama,Happy Mother's Day 2 all the fabulous moms out there. The world wouldn't run without us. Keep up the good work! Enjoy ur day 
4,2052897489,Sat Jun 06 02:27:29 PDT 2009,NO_QUERY,shannynlee,"@MarikaRae I get a crook stomach if I drink coffee in the morning, break out in a sweat &amp; talk even more than usual - not good "
0,1825676322,Sun May 17 06:30:10 PDT 2009,NO_QUERY,mayax01,the twitpic i sent off my phone last night didn't have the full &quot;message&quot;. 
4,1835738783,Mon May 18 06:39:00 PDT 2009,NO_QUERY,AgeAlessandro,@stackinho 
0,1973872982,Sat May 30 12:00:04 PDT 2009,NO_QUERY,missemmla,"poor adian  bless, simon is mean."
0,2203561541,Wed Jun 17 00:01:00 PDT 2009,NO_QUERY,darthlaurian,"Boo, my mom didn't have time to buy white coffee from Singapore. "
4,1881607229,Fri May 22 05:06:45 PDT 2009,NO_QUERY,daveminogue,@meekthegeek Hmmm.. curious...love gifts. 
0,1794132255,Thu May 14 05:02:34 PDT 2009,NO_QUERY,redsheep,http://twitpic.com/55box - My colleague got one of those Google Markers from the event! #mymap Wish I was there 
0,2257225567,Sat Jun 20 14:00:05 PDT 2009,NO_QUERY,xandriing,i'm so depressed. i don't know why but it's really bothering me. 
4,2053529804,Sat Jun 06 04:52:44 PDT 2009,NO_QUERY,TheNumber27,@eddiethegun the pics from the http://www.myspace.com/dollshouse video shoot in Cali are awesome  hope you are enjoying your time off 
4,1676826479,Fri May 01 23:20:42 PDT 2009,NO_QUERY,StephSF2NY,@iamdiddy it truly is the greatest feeling...you can do anything no matter who tells you that you can't  thanks!!
0,2004033252,Tue Jun 02 07:33:28 PDT 2009,NO_QUERY,braneslider,@stuarthicks I'll have the same problem next year and I'm already so anxious about it. Damn you Karoo 
0,2014836689,Wed Jun 03 02:50:59 PDT 2009,NO_QUERY,hosanne,i just did @lumgi 's quiz...i don't know my bestfriend 
0,2001141368,Mon Jun 01 23:58:00 PDT 2009,NO_QUERY,birdy27,"now breathg better. going 2 try 2 sleep 4 a few hours. going 2 be hard 2 give up the chewies &amp; raw granola w/oats, but i must.  need alt."
0,1979892920,Sun May 31 04:55:38 PDT 2009,NO_QUERY,buddhapest,"@NovaWildstar I think I am, but when I even contemplate going back to work I seem to backslide a lot "
4,1992149127,Mon Jun 01 08:17:01 PDT 2009,NO_QUERY,Farinos,@Zwoise on the road to your crib 
4,1833756996,Mon May 18 00:21:02 PDT 2009,NO_QUERY,AnnetteLaRue,@madmohican lol just something I had swirling in my head and decided to put out...not intended to be lyrics though 
0,1981973550,Sun May 31 10:16:09 PDT 2009,NO_QUERY,rcavagno,@Shena_Princess 
4,1557920148,Sun Apr 19 06:34:34 PDT 2009,NO_QUERY,woohahwhitney,Correction! I'm going to get my car fixed tomorrow 
0,1793587403,Thu May 14 03:15:50 PDT 2009,NO_QUERY,lexyvee,@SEPIS haha yeea  i should to go to sleep i have work in the morning and i work tomorrow night too =/
4,1755376593,Sun May 10 08:59:07 PDT 2009,NO_QUERY,Dr_DinaSadik,"@THe_RuGGeD_MaN Well, Im from the Pearl of the Indian Ocean... Kitna Hindi athihey apko? "
4,1559450632,Sun Apr 19 11:10:24 PDT 2009,NO_QUERY,northsidebill,@bunnywunny Fishing for compliments? You know it includes you 
0,2053525662,Sat Jun 06 04:51:52 PDT 2009,NO_QUERY,ashishanil,@pranavdixit ithe scrapbook nahi????? 
4,2066626940,Sun Jun 07 10:52:33 PDT 2009,NO_QUERY,Alice__F,90210 is gross but i like it 
4,2013208788,Tue Jun 02 22:08:57 PDT 2009,NO_QUERY,lynne08_,@CalebFTSK @austinbello @iamjonathancook ; its my birthday today. wish me a happy one? it'll mean the world to meeee. 
4,1688077536,Sun May 03 10:17:11 PDT 2009,NO_QUERY,gdiamond525,Ready for a nice relaxing sunday afternoon 
0,1836391642,Mon May 18 07:54:53 PDT 2009,NO_QUERY,Ashleymetro,I need my best friend  i am so sick
4,1760147299,Sun May 10 20:46:55 PDT 2009,NO_QUERY,Go4Valentine,&quot;....should be arrested for child abuse...&quot; Man that was true 
4,1989721550,Mon Jun 01 02:34:27 PDT 2009,NO_QUERY,misshannahk,Amazing what the sun can do for you and bit of beyonce  BIG SMILE 2DAY!!
0,2299673764,Tue Jun 23 13:12:19 PDT 2009,NO_QUERY,Silver42a,got back from window measuring..took a nap...stopping by the office for a few hours tonight 
4,1978998503,Sun May 31 01:13:58 PDT 2009,NO_QUERY,darsme,@magicspells I hope you enjoyed the drink   It was nice to see someone who wasn't lame at all.  @johnodonnell7 thank you for tonight. dear
4,1686186845,Sun May 03 04:13:11 PDT 2009,NO_QUERY,auditorycanvas,"@metaphysical1 same could probably be said for most things, except for beats and breaks of course "
0,2224157366,Thu Jun 18 09:09:26 PDT 2009,NO_QUERY,burntphotograph,"i am disappointed, my favorite piece from the j.crew look book is not only $795 but doesn't even come in my size.  "
4,2052332889,Sat Jun 06 00:22:44 PDT 2009,NO_QUERY,Georgieboo,@dean_cummings hands umbrella 
4,2188228777,Mon Jun 15 21:31:18 PDT 2009,NO_QUERY,MsDia,@Techni_Kohler LOL! Heck yeah...Might just go do that  Girl @ the time it was there &amp; BCBG (50%). LOL! I stayed fly &amp; smellin good
0,2259498588,Sat Jun 20 17:41:01 PDT 2009,NO_QUERY,MachineHead,"my bad... i didn't supply power to all the power pins... schematic looked fine, but in reality, pin 13 went 'nowhere'. "
0,2248063794,Fri Jun 19 20:02:44 PDT 2009,NO_QUERY,glossymom,"@LOOKIN4JORDAN I had a few glasses of wine, LOL!!! Its all I wanted, though now I'm craving mcdonalds. "
4,1993730805,Mon Jun 01 10:50:33 PDT 2009,NO_QUERY,modelmekids,@leslieclark Our videos are available on DVD. Not in iTunes...yet  Samples here: http://tinyurl.com/cyx9pd
4,2012722742,Tue Jun 02 21:10:00 PDT 2009,NO_QUERY,pixelmatrix,@danrlewis it was quite good 
4,1956055030,Thu May 28 21:06:09 PDT 2009,NO_QUERY,pilar2431,@mileycyrus hi miley! i loooved your movie! 
0,2214440970,Wed Jun 17 16:44:50 PDT 2009,NO_QUERY,DeannaMarie88,man andy's truck messed up so who knows when i'll see him 
0,2014512741,Wed Jun 03 01:46:57 PDT 2009,NO_QUERY,mursya,Arrived to World Conference Center Bonn. So many journilists all around the globe! Opening at 11. Was expecting Twitter on screen  #dwgmf
0,2176261978,Mon Jun 15 03:22:48 PDT 2009,NO_QUERY,KrisPohlmann,In the studio..setting up drums. Lost my camera 
0,2286287655,Mon Jun 22 16:14:30 PDT 2009,NO_QUERY,MsLauraPearson,Watching Mayor Fenty announce that 4 people died on the metro red line.  
0,1975035218,Sat May 30 14:18:40 PDT 2009,NO_QUERY,dvern,i guess thats it for BGT  guess its now time to bring on Xfactor! just a couple months away i think
4,2014390001,Wed Jun 03 01:22:14 PDT 2009,NO_QUERY,iMacstu,g'mornin' Twitter people 
4,1956176770,Thu May 28 21:20:16 PDT 2009,NO_QUERY,Nellybell1,finally done w/hw for the night!  i think ill watch a movie...
4,2189577964,Tue Jun 16 00:22:10 PDT 2009,NO_QUERY,lindylouu,thunderstorms make great cuddling time 
0,1564019781,Mon Apr 20 01:21:49 PDT 2009,NO_QUERY,brandon911,oooooo ok cuz i was wonderin how the hell ur about to eat supper when its like 3:30 cuz i thaugh u were in america srry 
4,2016475079,Wed Jun 03 06:50:32 PDT 2009,NO_QUERY,xtinendencia,"Today was quick and painless, but very tiring nonetheless. G'night! "
0,2180572149,Mon Jun 15 10:39:09 PDT 2009,NO_QUERY,kaypoots,so i really want to go to Hotel Carolina but I'm pretty sure I have class that Friday until 5ish which means i'd miss the friday show 
0,2250674950,Sat Jun 20 01:10:05 PDT 2009,NO_QUERY,hayleyyx,MY VOICE IS GOING 
0,1558049777,Sun Apr 19 07:04:45 PDT 2009,NO_QUERY,designerdaze,"Up and blessed, trying to kickstart all these ideas through this sinus headache. "
0,2000582711,Mon Jun 01 22:26:52 PDT 2009,NO_QUERY,Kbello,@ItsJHawk sadly there isnt one in boston  boo.
4,1956615520,Thu May 28 22:16:27 PDT 2009,NO_QUERY,ilhongy,@jbee83 thank you in advance... 
4,1881208893,Fri May 22 03:57:48 PDT 2009,NO_QUERY,Yingers,@gracechin I had to drop some things off for a client  bald spot? why so intense? :O
4,1996110705,Mon Jun 01 14:33:04 PDT 2009,NO_QUERY,RachelLily,&lt;3 @gourab_sahoo  See you at home lol glad your enjoying my Twitter activites 
4,1832353353,Sun May 17 20:40:32 PDT 2009,NO_QUERY,monkie5383,www.myspace.com/monkie5383 add me gang 
4,1553647812,Sat Apr 18 14:50:05 PDT 2009,NO_QUERY,chesscom,@cjus That's a good chess rating! 
4,2189482439,Tue Jun 16 00:08:05 PDT 2009,NO_QUERY,toniwithanI,And now I lay me down to sleep. May everyone dream of sugar plums and cotton candy  praying my wounds heal before thursday! Night night xo
4,1793932929,Thu May 14 04:27:31 PDT 2009,NO_QUERY,almostkassie,is about to exercise her 2nd Amendment rights! 
4,2016995112,Wed Jun 03 07:41:32 PDT 2009,NO_QUERY,AnnSue,Rise &amp; Shine World! XOXO 
0,1989855011,Mon Jun 01 03:02:42 PDT 2009,NO_QUERY,darwinshome,"@dulcecafe Competitions are great, winning one is Brilliant - Getting unwanted spam after the fact, not so good "
0,2258455758,Sat Jun 20 15:57:23 PDT 2009,NO_QUERY,_MizzNique_,@joz 's BBQ...i wanna get in the pool but no bathin suit that fits 
0,2214177248,Wed Jun 17 16:22:32 PDT 2009,NO_QUERY,yankeeebaby,"13 more days til Ferry, Menno, Cosmic Gate, Lawler, Dubfire and Hawtin! Oh, AND going home to my Toronto peeps! I miss them  "
0,2204824665,Wed Jun 17 03:13:44 PDT 2009,NO_QUERY,thermalpenguin,"Ignorance is bliss, but this really has to end. "
4,2050510735,Fri Jun 05 18:48:00 PDT 2009,NO_QUERY,aggieastronaut,@slothywaffle yeah! I wish they did that when I was there 
4,1684902827,Sat May 02 22:24:18 PDT 2009,NO_QUERY,rholland34,"@absolutelytrue Not sure if I've told you, but I really enjoy your tweets! Maybe it's your avatar ~ Presentation is everything, right? "
0,2014850331,Wed Jun 03 02:53:45 PDT 2009,NO_QUERY,panda951,@majorlyepic but you hate princess bride  then u'll hate me. U &amp; sean made me feel like shit 4 saying I liked it remember?
4,2057514580,Sat Jun 06 13:08:46 PDT 2009,NO_QUERY,tweeteradder9,@youawreadykno Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
4,1753663672,Sun May 10 02:47:11 PDT 2009,NO_QUERY,thecaity,Orange vitamin water 10 is my new addiction  U should try it.
0,2264795410,Sun Jun 21 04:58:00 PDT 2009,NO_QUERY,EvieEvEv,"@maaaaisie I miss him to  I miss picking him up and carrying him so his leg doesn't hurt, poor nooops."
4,2065592593,Sun Jun 07 08:54:44 PDT 2009,NO_QUERY,carlos_teran,@justsheshe Suerte con eso. 
4,1966113568,Fri May 29 17:08:58 PDT 2009,NO_QUERY,amabaie,@jodenecoza You're OK.  It's 8:00 pm here.  You can stay up a while longer.  
0,1994291057,Mon Jun 01 11:42:32 PDT 2009,NO_QUERY,voyage2k,My brain is fried and I haven't even done anything.  Plus I'm way behind on #HarpersIsland episodes and I need to clean..... 
4,1695054374,Mon May 04 05:03:22 PDT 2009,NO_QUERY,krapposelli,"@agriggs8 is what it takes, I am soooo dragging his ass up there!  "
0,1978295480,Sat May 30 22:57:04 PDT 2009,NO_QUERY,ZacharyZips,"I got a long day of homework ahead of me, need some sleep. Relaxation over "
4,1979624758,Sun May 31 03:50:59 PDT 2009,NO_QUERY,hsz,@irnbruise don't judge.  I'm still amused by th fact that the annreviation is NIN/JA. ;)
0,2182880663,Mon Jun 15 13:45:27 PDT 2009,NO_QUERY,thenewoldbiddy,"@spinweho OHHHHH, that is not cool.  "
0,2030660124,Thu Jun 04 08:41:48 PDT 2009,NO_QUERY,msstarr,@menace718bk not much...lamenting the intrusion of another semes on my summer break. Not in the mood for cog psych + tests &amp; measurements 
0,2057673998,Sat Jun 06 13:26:52 PDT 2009,NO_QUERY,Illene24,"@JulissaB  DM not working. Anyways, how is kiko. My brothers are grown men now!"
0,2000799552,Mon Jun 01 22:59:57 PDT 2009,NO_QUERY,chachada1,New spec vid go to his page @iamspectacular my computer trippin so 
4,2002111757,Tue Jun 02 03:10:52 PDT 2009,NO_QUERY,AnggiShabrina,"so happy right now,,finally i've done all of my final exam..it's time for strech out a bit and refresh my brain "
4,1822828611,Sat May 16 20:28:58 PDT 2009,NO_QUERY,lahiru,My W810i's connector is not working properly now. It's getting old I guess 
4,2000959976,Mon Jun 01 23:26:15 PDT 2009,NO_QUERY,technocorndog,"in order to dance the Bamba, a little humor is needed. // "
0,2247187646,Fri Jun 19 18:43:16 PDT 2009,NO_QUERY,HeathCastor,@abersparky if you tell everyone to send me $ to go to Cali like I was supposed until my &quot;friend&quot; lied about getting me there. 
